"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"1","Country","CAN","Canada","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,487.1,,
"1","Country","CAN","Canada","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,9.5,,
"1","Country","CAN","Canada","HOMIC","Intentional Homicides (number)","ALL","All regions","2007","2007",,,"0","Units",,,594,,
"1","Country","CAN","Canada","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,1.8,,
"1","Country","CAN","Canada","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2007","2007",,,"0","Units",,,145714,,
"1","Country","CAN","Canada","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,443.1,,
"1","Country","CAN","Canada","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,8.8,,
"1","Country","CAN","Canada","HOMIC","Intentional Homicides (number)","ALL","All regions","2008","2008",,,"0","Units",,,611,,
"1","Country","CAN","Canada","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,1.8,,
"1","Country","CAN","Canada","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2008","2008",,,"0","Units",,,125568,,
"1","Country","CAN","Canada","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,377.7,,
"1","Country","CAN","Canada","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,8,,
"1","Country","CAN","Canada","HOMIC","Intentional Homicides (number)","ALL","All regions","2009","2009",,,"0","Units",,,610,,
"1","Country","CAN","Canada","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,1.8,,
"1","Country","CAN","Canada","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2009","2009",,,"0","Units",,,107992,,
"1","Country","CAN","Canada","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,321.1,,
"1","Country","CAN","Canada","HOMIC","Intentional Homicides (number)","ALL","All regions","2010","2010",,,"0","Units",,,554,,
"1","Country","CAN","Canada","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,1.6,,
"1","Country","CAN","Canada","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2010","2010",,,"0","Units",,,92506,,
"1","Country","CAN","Canada","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,272,,
"1","Country","CAN","Canada","HOMIC","Intentional Homicides (number)","ALL","All regions","2011","2011",,,"0","Units",,,598,,
"1","Country","CAN","Canada","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,1.7,,
"1","Country","CAN","Canada","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2011","2011",,,"0","Units",,,82460,,
"1","Country","CAN","Canada","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,240.1,,
"1","Country","CAN","Canada","HOMIC","Intentional Homicides (number)","ALL","All regions","2012","2012",,,"0","Units",,,543,,
"1","Country","CAN","Canada","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,1.6,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2001","2001",,,"0","Units",,,1160,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,1.9,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2002","2002",,,"0","Units",,,1232,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,2,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2003","2003",,,"0","Units",,,1117,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,1.8,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2004","2004",,,"0","Units",,,1125,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,1.8,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2005","2005",,,"0","Units",,,1103,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,1.8,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2006","2006",,,"0","Units",,,994,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,1.6,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2007","2007",,,"0","Units",,,968,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,1.5,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2007","2007",,,"0","Units",,,144459,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,226.3,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2008","2008",,,"0","Units",,,943,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,1.5,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2008","2008",,,"0","Units",,,132464,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,206.4,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2009","2009",,,"0","Units",,,787,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,1.2,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2009","2009",,,"0","Units",,,129208,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,200.3,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2010","2010",,,"0","Units",,,769,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,1.2,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2010","2010",,,"0","Units",,,122876,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,189.6,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2011","2011",,,"0","Units",,,853,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,1.3,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2011","2011",,,"0","Units",,,117741,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,180.8,,
"1","Country","FRA","France","HOMIC","Intentional Homicides (number)","ALL","All regions","2012","2012",,,"0","Units",,,788,,
"1","Country","FRA","France","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,1.2,,
"1","Country","FRA","France","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2012","2012",,,"0","Units",,,112883,,
"1","Country","FRA","France","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,172.5,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2008","2008",,,"0","Units",,,3253,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,4,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2009","2009",,,"0","Units",,,3268,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,4,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2010","2010",,,"0","Units",,,3222,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,4,,
"1","Country","DEU","Germany","HOMIC","Intentional Homicides (number)","ALL","All regions","2011","2011",,,"0","Units",,,3079,,
"1","Country","DEU","Germany","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,3.8,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2001","2001",,,"0","Units",,,1039,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,1.8,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2002","2002",,,"0","Units",,,939,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,1.6,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2003","2003",,,"0","Units",,,1221,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,2,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2004","2004",,,"0","Units",,,981,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,1.6,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2005","2005",,,"0","Units",,,1005,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,1.7,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2006","2006",,,"0","Units",,,846,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,1.4,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2007","2007",,,"0","Units",,,913,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,1.5,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2008","2008",,,"0","Units",,,808,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,1.3,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2009","2009",,,"0","Units",,,760,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2009","2009",,,"0","Units",,,1.2,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2010","2010",,,"0","Units",,,738,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2010","2010",,,"0","Units",,,1.2,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2011","2011",,,"0","Units",,,702,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2011","2011",,,"0","Units",,,1.1,,
"1","Country","GBR","United Kingdom","HOMIC","Intentional Homicides (number)","ALL","All regions","2012","2012",,,"0","Units",,,674,,
"1","Country","GBR","United Kingdom","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2012","2012",,,"0","Units",,,1.1,,
"1","Country","RUS","Russia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,2269.5,,
"1","Country","RUS","Russia","HOMIC","Intentional Homicides (number)","ALL","All regions","2001","2001",,,"0","Units",,,33729,,
"1","Country","RUS","Russia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2001","2001",,,"0","Units",,,22.8,,
"1","Country","RUS","Russia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,2305.2,,
"1","Country","RUS","Russia","HOMIC","Intentional Homicides (number)","ALL","All regions","2002","2002",,,"0","Units",,,32150,,
"1","Country","RUS","Russia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2002","2002",,,"0","Units",,,21.8,,
"1","Country","RUS","Russia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,2432.2,,
"1","Country","RUS","Russia","HOMIC","Intentional Homicides (number)","ALL","All regions","2003","2003",,,"0","Units",,,31521,,
"1","Country","RUS","Russia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2003","2003",,,"0","Units",,,21.5,,
"1","Country","RUS","Russia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,2401.3,,
"1","Country","RUS","Russia","HOMIC","Intentional Homicides (number)","ALL","All regions","2004","2004",,,"0","Units",,,31579,,
"1","Country","RUS","Russia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2004","2004",,,"0","Units",,,21.6,,
"1","Country","RUS","Russia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,2345.9,,
"1","Country","RUS","Russia","HOMIC","Intentional Homicides (number)","ALL","All regions","2005","2005",,,"0","Units",,,30870,,
"1","Country","RUS","Russia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,21.2,,
"1","Country","RUS","Russia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2005","2005",,,"0","Units",,,57477,,
"1","Country","RUS","Russia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2005","2005",,,"0","Units",,,39.5,,
"1","Country","RUS","Russia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,2263.9,,
"1","Country","RUS","Russia","HOMIC","Intentional Homicides (number)","ALL","All regions","2006","2006",,,"0","Units",,,27528,,
"1","Country","RUS","Russia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,19,,
"1","Country","RUS","Russia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2006","2006",,,"0","Units",,,59088,,
"1","Country","RUS","Russia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2006","2006",,,"0","Units",,,40.7,,
"1","Country","RUS","Russia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,2348,,
"1","Country","RUS","Russia","HOMIC","Intentional Homicides (number)","ALL","All regions","2007","2007",,,"0","Units",,,22255,,
"1","Country","RUS","Russia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,15.4,,
"1","Country","RUS","Russia","VEH_THEFT","Motor Vehicle Theft Rate (number)","ALL","All regions","2007","2007",,,"0","Units",,,55689,,
"1","Country","RUS","Russia","VEH_THEFT_RA","Motor Vehicle Theft Rate (vehicule theft for 10 000 population)","ALL","All regions","2007","2007",,,"0","Units",,,38.4,,
"1","Country","RUS","Russia","MORT_TRANSP_RA","Mortality rate due to transport accident (deaths for  100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,2171.8,,
"1","Country","RUS","Russia","HOMIC","Intentional Homicides (number)","ALL","All regions","2008","2008",,,"0","Units",,,20100,,
"1","Country","RUS","Russia","HOMIC_RA","Intentional Homicide Rate (homicides for 100 000 population)","ALL","All regions","2008","2008",,,"0","Units",,,13.9,,
